"versjon";"dagsorden_nummer";"fotnote";"id";"ikke_motedag_tekst";"kveldsmote";"merknad";"mote_dato_tid";"mote_rekkefolge";"mote_ting";"referat_id";"tilleggsdagsorden";"parl_session"
"1.3";"19";" ";"960";NA;"ikke_spesifisert";NA;"2000-11-23T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"7";" ";"961";NA;"ikke_spesifisert";NA;"2000-11-23T10:00:00";"2";"odelsting";NA;NA;"2000-2001"
"1.3";"2";" ";"962";NA;"ikke_spesifisert";NA;"2000-11-23T10:00:00";"3";"lagting";NA;NA;"2000-2001"
"1.3";"20";" ";"963";NA;"ikke_spesifisert";NA;"2000-11-24T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"8";" ";"964";NA;"ikke_spesifisert";NA;"2000-11-24T10:00:00";"2";"odelsting";NA;NA;"2000-2001"
"1.3";"21";" ";"965";NA;"ja";NA;"2000-11-27T12:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"21";" ";"966";NA;"ja";NA;"2000-11-28T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"22";" ";"967";NA;"ikke_spesifisert";NA;"2000-11-29T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"23";" ";"968";NA;"ikke_spesifisert";NA;"2000-11-30T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"9";" ";"969";NA;"ikke_spesifisert";NA;"2000-11-30T10:00:00";"2";"odelsting";NA;NA;"2000-2001"
"1.3";"3";" ";"970";NA;"ikke_spesifisert";NA;"2000-11-30T10:00:00";"3";"lagting";NA;NA;"2000-2001"
"1.3";"24";"Ved møtets begynnelse vil presidenten foreslå at formiddagsmøtet om nødvendig fortsetter utover reglementsmessig tid tid kl. 15.00 til dagens kart er ferdigbehandlet.";"971";NA;"ikke_spesifisert";NA;"2000-12-01T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"10";" ";"972";NA;"ikke_spesifisert";NA;"2000-12-01T10:00:00";"2";"odelsting";NA;NA;"2000-2001"
"1.3";"25";" ";"973";NA;"ikke_spesifisert";NA;"2000-12-04T12:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"26";" ";"974";NA;"ikke_spesifisert";NA;"2000-12-05T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"27";"Ved møtets begynnelse vil presidenten foreslå at formiddagsmøtet om nødvendig fortsetter utover reglementsmessig tid tid kl. 15.00 til dagens kart er ferdigbehandlet.";"975";NA;"ikke_spesifisert";NA;"2000-12-06T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"11";" ";"976";NA;"ikke_spesifisert";NA;"2000-12-06T10:00:00";"2";"odelsting";NA;NA;"2000-2001"
"1.3";"28";" ";"977";NA;"ja";NA;"2000-12-07T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"12";" ";"1064";NA;"ja";NA;"2000-12-07T10:00:00";"2";"odelsting";NA;NA;"2000-2001"
"1.3";"4";" ";"978";NA;"ja";NA;"2000-12-07T10:00:00";"3";"lagting";NA;NA;"2000-2001"
"1.3";"29";"Ved møtets begynnelse vil presidenten foreslå at formiddagsmøtet om nødvendig fortsetter utover reglementsmessig tid tid kl. 15.00 til dagens kart er ferdigbehandlet.";"979";NA;"ikke_spesifisert";NA;"2000-12-08T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"30";"Ved møtets begynnelse vil presidenten foreslå at formiddagsmøtet om nødvendig fortsetter utover 
reglementsmessig tid kl. 15.00 til dagens kart er ferdigbehandlet.";"1065";NA;"ikke_spesifisert";NA;"2000-12-11T12:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"31";" ";"1066";NA;"ja";NA;"2000-12-12T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"13";" ";"1067";NA;"ja";NA;"2000-12-12T10:00:00";"2";"odelsting";NA;NA;"2000-2001"
"1.3";"32";"Ved møtets begynnelse vil presidenten foreslå at formiddagsmøtet om nødvendig fortsetter utover 
reglementsmessig tid kl. 15.00 til dagens kart er ferdigbehandlet.";"1068";NA;"ikke_spesifisert";NA;"2000-12-13T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"5";" ";"1069";NA;"ikke_spesifisert";NA;"2000-12-13T10:00:00";"2";"lagting";NA;NA;"2000-2001"
"1.3";"33";" ";"1070";NA;"ja";NA;"2000-12-14T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"14";" ";"1071";NA;"ja";NA;"2000-12-14T10:00:00";"2";"odelsting";NA;NA;"2000-2001"
"1.3";"34";"Ved møtets begynnelse vil presidenten foreslå at formiddagsmøtet om nødvendig fortsetter utover reglementsmessig tid kl. 15.00 til dagens kart er ferdigbehandlet.";"1072";NA;"ikke_spesifisert";NA;"2000-12-15T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"35";"Ved møtets begynnelse vil presidenten foreslå at formiddagsmøtet om nødvendig avbrytes kl. 13.45 og settes igjen kl. 16.00 for kveldsmøte pga. Stortingets julelunsj.";"1073";NA;"ikke_spesifisert";NA;"2000-12-18T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"6";" ";"1074";NA;"ikke_spesifisert";NA;"2000-12-18T10:00:00";"2";"lagting";NA;NA;"2000-2001"
"1.3";"36";" ";"1075";NA;"ikke_spesifisert";NA;"2000-12-19T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"37";" ";"1076";NA;"ikke_spesifisert";NA;"2001-01-10T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"38";" ";"1077";NA;"ikke_spesifisert";NA;"2001-01-11T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"39";" ";"1078";NA;"ikke_spesifisert";NA;"2001-01-17T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"40";" ";"1079";NA;"ikke_spesifisert";NA;"2001-01-18T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"15";" ";"1080";NA;"ikke_spesifisert";NA;"2001-01-18T10:00:00";"2";"odelsting";NA;NA;"2000-2001"
"1.3";"41";" ";"1081";NA;"ikke_spesifisert";NA;"2001-01-19T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"42";" ";"1082";NA;"ikke_spesifisert";NA;"2001-01-23T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"43";" ";"1083";NA;"ikke_spesifisert";NA;"2001-01-24T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"44";" ";"1084";NA;"ikke_spesifisert";NA;"2001-01-25T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"16";" ";"1148";NA;"ikke_spesifisert";NA;"2001-01-25T10:00:00";"2";"odelsting";NA;NA;"2000-2001"
"1.3";"45";" ";"1149";NA;"ikke_spesifisert";NA;"2001-01-30T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"46";" ";"1150";NA;"ikke_spesifisert";NA;"2001-01-31T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"47";" ";"1151";NA;"ikke_spesifisert";NA;"2001-02-01T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"48";" ";"1217";NA;"ikke_spesifisert";NA;"2001-02-07T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"49";" ";"1218";NA;"ikke_spesifisert";NA;"2001-02-08T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"50";"Ved møtets begynnelse vil presidenten foreslå at formiddagsmøtet om nødvendig fortsetter utover reglementsmessig tid tid kl. 15.00 til dagens kart er ferdigbehandlet.";"1219";NA;"ikke_spesifisert";NA;"2001-02-09T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"17";" ";"1216";NA;"ikke_spesifisert";NA;"2001-02-09T10:00:00";"2";"odelsting";NA;NA;"2000-2001"
"1.3";"51";"Ved møtets begynnelse vil presidenten foreslå at Stortingets møte avbrytes etter at sak nr. 8 er ferdigbehandlet og settes igjen kl. 19.30 for kveldsmøte for behandling av sak nr. 9.";"1220";NA;"ja";NA;"2001-02-13T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"18";"Odelstingets møte begynner etter at sak nr. 8 i Stortinget er ferdigbehandlet.";"1280";NA;"ja";NA;"2001-02-13T10:00:00";"2";"odelsting";NA;NA;"2000-2001"
"1.3";"52";" ";"1222";NA;"ikke_spesifisert";NA;"2001-02-14T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"53";" ";"1223";NA;"ja";NA;"2001-02-15T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"54";" ";"1281";NA;"ikke_spesifisert";NA;"2001-02-20T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"19";" ";"1339";NA;"ikke_spesifisert";NA;"2001-02-20T10:00:00";"2";"odelsting";NA;NA;"2000-2001"
"1.3";"7";" ";"1282";NA;"ikke_spesifisert";NA;"2001-02-20T10:00:00";"3";"lagting";NA;NA;"2000-2001"
"1.3";"55";" ";"1283";NA;"ikke_spesifisert";NA;"2001-02-21T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"56";" ";"1284";NA;"ja";NA;"2001-02-22T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"20";" ";"1285";NA;"ja";NA;"2001-02-22T10:00:00";"2";"odelsting";NA;NA;"2000-2001"
"1.3";"57";" ";"1340";NA;"ja";NA;"2001-02-27T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"21";" ";"1341";NA;"ja";NA;"2001-02-27T10:00:00";"2";"odelsting";NA;NA;"2000-2001"
"1.3";"58";" ";"1342";NA;"ikke_spesifisert";NA;"2001-02-28T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"59";" ";"1343";NA;"ja";NA;"2001-03-01T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"22";" ";"1344";NA;"ja";NA;"2001-03-01T10:00:00";"2";"odelsting";NA;NA;"2000-2001"
"1.3";"8";" ";"1393";NA;"ja";NA;"2001-03-01T10:00:00";"3";"lagting";NA;NA;"2000-2001"
"1.3";"60";" ";"1394";NA;"ja";NA;"2001-03-05T12:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"61";" ";"1396";NA;"ikke_spesifisert";NA;"2001-03-06T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"23";" ";"1446";NA;"ikke_spesifisert";NA;"2001-03-06T10:00:00";"2";"odelsting";NA;NA;"2000-2001"
"1.3";"62";" ";"1397";NA;"ikke_spesifisert";NA;"2001-03-07T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"63";" ";"1497";NA;"ikke_spesifisert";NA;"2001-03-14T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"64";" ";"1498";NA;"ikke_spesifisert";NA;"2001-03-15T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"24";" ";"1496";NA;"ikke_spesifisert";NA;"2001-03-15T10:00:00";"2";"odelsting";NA;NA;"2000-2001"
"1.3";"65";" ";"1499";NA;"ikke_spesifisert";NA;"2001-03-20T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"25";" ";"1500";NA;"ikke_spesifisert";NA;"2001-03-20T10:00:00";"2";"odelsting";NA;NA;"2000-2001"
"1.3";"9";" ";"1501";NA;"ikke_spesifisert";NA;"2001-03-20T10:00:00";"3";"lagting";NA;NA;"2000-2001"
"1.3";"66";" ";"1502";NA;"ikke_spesifisert";NA;"2001-03-21T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"67";" ";"1503";NA;"ikke_spesifisert";NA;"2001-03-22T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"26";" ";"1504";NA;"ikke_spesifisert";NA;"2001-03-22T10:00:00";"2";"odelsting";NA;NA;"2000-2001"
"1.3";"68";" ";"1505";NA;"ja";NA;"2001-03-27T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"27";" ";"1506";NA;"ja";NA;"2001-03-27T10:00:00";"2";"odelsting";NA;NA;"2000-2001"
"1.3";"69";" ";"1507";NA;"ikke_spesifisert";NA;"2001-03-28T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"70";" ";"1508";NA;"ja";NA;"2001-03-29T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"71";" ";"1509";NA;"ikke_spesifisert";NA;"2001-03-30T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"28";" ";"1510";NA;"ikke_spesifisert";NA;"2001-03-30T10:00:00";"2";"odelsting";NA;NA;"2000-2001"
"1.3";"72";" ";"1511";NA;"ikke_spesifisert";NA;"2001-04-04T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"29";" ";"1512";NA;"ikke_spesifisert";NA;"2001-04-04T10:00:00";"2";"odelsting";NA;NA;"2000-2001"
"1.3";"73";" ";"1513";NA;"ja";NA;"2001-04-05T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"30";" ";"1514";NA;"ja";NA;"2001-04-05T10:00:00";"2";"odelsting";NA;NA;"2000-2001"
"1.3";"10";" ";"1515";NA;"ja";NA;"2001-04-05T10:00:00";"3";"lagting";NA;NA;"2000-2001"
"1.3";"74";" ";"1516";NA;"ikke_spesifisert";NA;"2001-04-06T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"75";" ";"1517";NA;"ja";NA;"2001-04-23T12:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"31";" ";"1597";NA;"ja";NA;"2001-04-23T12:00:00";"2";"odelsting";NA;NA;"2000-2001"
"1.3";"76";" ";"1598";NA;"ikke_spesifisert";NA;"2001-04-24T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"32";" ";"1596";NA;"ikke_spesifisert";NA;"2001-04-24T10:00:00";"2";"odelsting";NA;NA;"2000-2001"
"1.3";"77";" ";"1599";NA;"ikke_spesifisert";NA;"2001-04-25T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"78";" ";"1600";NA;"ja";NA;"2001-04-26T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"33";" ";"1601";NA;"ja";NA;"2001-04-26T10:00:00";"2";"odelsting";NA;NA;"2000-2001"
"1.3";"11";" ";"1602";NA;"ja";NA;"2001-04-26T10:00:00";"3";"lagting";NA;NA;"2000-2001"
"1.3";"79";" ";"1603";NA;"ikke_spesifisert";NA;"2001-05-02T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"80";" ";"1604";NA;"ja";NA;"2001-05-03T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"34";" ";"1605";NA;"ja";NA;"2001-05-03T10:00:00";"2";"odelsting";NA;NA;"2000-2001"
"1.3";"12";" ";"1606";NA;"ja";NA;"2001-05-03T10:00:00";"3";"lagting";NA;NA;"2000-2001"
"1.3";"81";" ";"1611";NA;"ja";NA;"2001-05-08T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"35";" ";"1612";NA;"ja";NA;"2001-05-08T10:00:00";"2";"odelsting";NA;NA;"2000-2001"
"1.3";"82";" ";"1613";NA;"ikke_spesifisert";NA;"2001-05-09T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"83";" ";"1610";NA;"ikke_spesifisert";NA;"2001-05-10T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"84";" ";"1614";NA;"ja";NA;"2001-05-14T12:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"36";" ";"1683";NA;"ja";NA;"2001-05-14T12:00:00";"2";"odelsting";NA;NA;"2000-2001"
"1.3";"85";" ";"1615";NA;"ja";NA;"2001-05-15T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"86";" ";"1616";NA;"ikke_spesifisert";NA;"2001-05-16T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"87";"Det vil bli foreslått votering etter sak 1, og deretter samlet votering etter sakene 2-4";"1684";NA;"ja";NA;"2001-05-21T11:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"37";" ";"1685";NA;"ja";NA;"2001-05-21T11:00:00";"2";"odelsting";NA;NA;"2000-2001"
"1.3";"88";" ";"1686";NA;"ja";NA;"2001-05-22T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"89";" ";"1687";NA;"ikke_spesifisert";NA;"2001-05-23T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"90";"OBS. Møtestart kl. 10.00";"1688";NA;"ja";NA;"2001-05-28T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"38";" ";"1689";NA;"ja";NA;"2001-05-28T10:00:00";"2";"odelsting";NA;NA;"2000-2001"
"1.3";"91";" ";"1690";NA;"ja";NA;"2001-05-29T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"39";" ";"1691";NA;"ja";NA;"2001-05-29T10:00:00";"2";"odelsting";NA;NA;"2000-2001"
"1.3";"13";" ";"1692";NA;"ja";NA;"2001-05-29T10:00:00";"3";"lagting";NA;NA;"2000-2001"
"1.3";"92";"Ved møtets begynnelse vil presidenten foreslå at formiddagsmøtet om nødvendig fortsetter utover reglementsmessig tid kl. 15.00 til dagens kart er ferdigbehandlet";"1693";NA;"ikke_spesifisert";NA;"2001-05-30T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"40";" ";"1694";NA;"ikke_spesifisert";NA;"2001-05-30T10:00:00";"2";"odelsting";NA;NA;"2000-2001"
"1.3";"93";" ";"1695";NA;"ja";NA;"2001-05-31T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"94";"Ved møtets begynnelse vil presidenten foreslå at formiddagsmøtet om nødvendig fortsetter utover reglementsmessig tid kl. 15.00 til dagens kart er ferdigbehandlet";"1696";NA;"ikke_spesifisert";NA;"2001-06-01T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"41";" ";"1697";NA;"ikke_spesifisert";NA;"2001-06-01T10:00:00";"2";"odelsting";NA;NA;"2000-2001"
"1.3";"95";" ";"1698";NA;"ja";NA;"2001-06-05T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"42";" ";"1699";NA;"ja";NA;"2001-06-05T10:00:00";"2";"odelsting";NA;NA;"2000-2001"
"1.3";"96";"Ved møtets begynnelse vil presidenten foreslå at formiddagsmøtet om nødvendig fortsetter utover reglementsmessig tid tid kl. 15.00 til dagens kart er ferdigbehandlet";"1700";NA;"ikke_spesifisert";NA;"2001-06-06T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"43";" ";"1701";NA;"ikke_spesifisert";NA;"2001-06-06T10:00:00";"2";"odelsting";NA;NA;"2000-2001"
"1.3";"97";" ";"1702";NA;"ja";NA;"2001-06-07T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"44";" ";"1703";NA;"ja";NA;"2001-06-07T10:00:00";"2";"odelsting";NA;NA;"2000-2001"
"1.3";"14";" ";"1704";NA;"ja";NA;"2001-06-07T10:00:00";"3";"lagting";NA;NA;"2000-2001"
"1.3";"98";"Ved møtets begynnelse vil presidenten foreslå at formiddagsmøtet om nødvendig fortsetter utover reglementsmessig tid kl. 15.00 til dagens kart er ferdigbehandlet";"1705";NA;"ikke_spesifisert";NA;"2001-06-08T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"99";" ";"1706";NA;"ja";NA;"2001-06-11T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"45";" ";"1707";NA;"ja";NA;"2001-06-11T10:00:00";"2";"odelsting";NA;NA;"2000-2001"
"1.3";"100";" ";"1708";NA;"ja";NA;"2001-06-12T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"15";" ";"1709";NA;"ja";NA;"2001-06-12T10:00:00";"2";"lagting";NA;NA;"2000-2001"
"1.3";"101";" ";"1710";NA;"ja";NA;"2001-06-13T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"102";" ";"1711";NA;"ja";NA;"2001-06-14T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"16";" ";"1712";NA;"ja";NA;"2001-06-14T10:00:00";"2";"lagting";NA;NA;"2000-2001"
"1.3";"103";"Ved møtets begynnelse vil presidenten foreslå at formiddagsmøtet om nødvendig fortsetter utover reglementsmessig tid tid kl. 15.00 til dagens kart er ferdigbehandlet";"1713";NA;"ikke_spesifisert";NA;"2001-06-15T10:00:00";"1";"storting";NA;NA;"2000-2001"
"1.3";"104";"Vil bli foreslått behandlet etter dagsorden nr. 103";"1715";NA;"ikke_spesifisert";NA;"2001-06-15T10:00:00";"2";"storting";NA;NA;"2000-2001"
"1.3";"46";" ";"1714";NA;"ikke_spesifisert";NA;"2001-06-15T10:00:00";"3";"odelsting";NA;NA;"2000-2001"
"1.3";"-1";" ";"1716";NA;"ikke_spesifisert";NA;"2001-10-01T12:00:00";"1";"storting";NA;NA;"2001-2002"
"1.3";"1";" ";"1717";NA;"ikke_spesifisert";NA;"2001-10-08T13:00:00";"1";"storting";NA;NA;"2001-2002"
"1.3";"2";" ";"1718";NA;"ikke_spesifisert";NA;"2001-10-09T13:00:00";"1";"storting";NA;NA;"2001-2002"
"1.3";"-1";" ";"1719";NA;"ikke_spesifisert";NA;"2001-10-10T13:00:00";"1";"storting";NA;NA;"2001-2002"
"1.3";"3";" ";"1720";NA;"ikke_spesifisert";NA;"2001-10-11T10:00:00";"1";"storting";NA;NA;"2001-2002"
"1.3";"1";" ";"1725";NA;"ja";NA;"2001-10-17T10:00:00";"1";"odelsting";NA;NA;"2001-2002"
"1.3";"4";" ";"1723";NA;"ja";NA;"2001-10-17T10:00:00";"2";"storting";NA;NA;"2001-2002"
"1.3";"5";" ";"1726";NA;"ikke_spesifisert";NA;"2001-10-23T10:00:00";"1";"storting";NA;NA;"2001-2002"
"1.3";"6";" ";"1728";NA;"ja";NA;"2001-10-25T10:00:00";"1";"storting";NA;NA;"2001-2002"
"1.3";"7";"Vil bli foreslått behandlet før dagsorden nr. 6.";"1792";NA;"ja";NA;"2001-10-25T10:00:00";"2";"storting";NA;NA;"2001-2002"
"1.3";"6";"Ved møtets begynnelse vil presidenten foreslå at formiddagsmøtet om nødvendig fortsetter utover reglementsmessig tid kl. 15.00 til dagens kart er ferdigbehandlet.";"1729";NA;"ikke_spesifisert";NA;"2001-10-26T10:00:00";"1";"storting";NA;NA;"2001-2002"
"1.3";"8";" ";"1730";NA;"ikke_spesifisert";NA;"2001-11-01T10:00:00";"1";"storting";NA;NA;"2001-2002"
"1.3";"2";" ";"1760";NA;"ikke_spesifisert";NA;"2001-11-01T10:00:00";"2";"odelsting";NA;NA;"2001-2002"
"1.3";"9";" ";"1793";NA;"ikke_spesifisert";NA;"2001-11-06T10:00:00";"1";"storting";NA;NA;"2001-2002"
"1.3";"10";" ";"1794";NA;"ikke_spesifisert";NA;"2001-11-07T10:00:00";"1";"storting";NA;NA;"2001-2002"
"1.3";"11";" ";"1795";NA;"ikke_spesifisert";NA;"2001-11-08T10:00:00";"1";"storting";NA;NA;"2001-2002"
"1.3";"12";" ";"1796";NA;"ikke_spesifisert";NA;"2001-11-09T10:00:00";"1";"storting";NA;NA;"2001-2002"
"1.3";"13";" ";"1833";NA;"ikke_spesifisert";NA;"2001-11-14T10:00:00";"1";"storting";NA;NA;"2001-2002"
"1.3";"14";" ";"1834";NA;"ikke_spesifisert";NA;"2001-11-15T10:00:00";"1";"storting";NA;NA;"2001-2002"
"1.3";"15";" ";"1835";NA;"ikke_spesifisert";NA;"2001-11-16T10:00:00";"1";"storting";NA;NA;"2001-2002"
"1.3";"3";" ";"1832";NA;"ikke_spesifisert";NA;"2001-11-16T10:00:00";"2";"odelsting";NA;NA;"2001-2002"
"1.3";"16";" ";"1836";NA;"ikke_spesifisert";NA;"2001-11-20T10:00:00";"1";"storting";NA;NA;"2001-2002"
"1.3";"17";" ";"1837";NA;"ikke_spesifisert";NA;"2001-11-21T10:00:00";"1";"storting";NA;NA;"2001-2002"
"1.3";"18";" ";"1838";NA;"ikke_spesifisert";NA;"2001-11-22T10:00:00";"1";"storting";NA;NA;"2001-2002"
"1.3";"4";" ";"1868";NA;"ikke_spesifisert";NA;"2001-11-22T10:00:00";"2";"odelsting";NA;NA;"2001-2002"
"1.3";"19";" ";"1900";NA;"ja";NA;"2001-11-27T10:00:00";"1";"storting";NA;NA;"2001-2002"
"1.3";"19";" ";"1901";NA;"ja";NA;"2001-11-28T10:00:00";"1";"storting";NA;NA;"2001-2002"
"1.3";"20";" ";"1902";NA;"ikke_spesifisert";NA;"2001-11-29T10:00:00";"1";"storting";NA;NA;"2001-2002"
"1.3";"5";" ";"1899";NA;"ikke_spesifisert";NA;"2001-11-29T10:00:00";"2";"odelsting";NA;NA;"2001-2002"
"1.3";"21";" ";"1903";NA;"ja";NA;"2001-12-04T10:00:00";"1";"storting";NA;NA;"2001-2002"
"1.3";"6";" ";"1904";NA;"ja";NA;"2001-12-04T10:00:00";"2";"odelsting";NA;NA;"2001-2002"
"1.3";"22";"Ved møtets begynnelse vil presidenten foreslå at formiddagsmøtet om nødvendig fortsetter utover reglementsmessig tid kl. 15.00 til dagens kart er ferdigbehandlet.";"1905";NA;"ikke_spesifisert";NA;"2001-12-05T10:00:00";"1";"storting";NA;NA;"2001-2002"
"1.3";"23";"Vil bli foreslått behandlet sammen med sak nr. 1 på dagsorden nr. 22.";"1931";NA;"ikke_spesifisert";NA;"2001-12-05T10:00:00";"2";"storting";NA;NA;"2001-2002"
"1.3";"24";"Det vil bli foreslått samlet votering etter sakene 1-3, og deretter samlet votering etter sakene 4-8.";"1906";NA;"ja";NA;"2001-12-06T10:00:00";"1";"storting";NA;NA;"2001-2002"
"1.3";"25";"Ved møtets begynnelse vil presidenten foreslå at formiddagsmøtet om nødvendig fortsetter utover reglementsmessig tid kl. 15.00 til dagens kart er ferdigbehandlet.";"1907";NA;"ikke_spesifisert";NA;"2001-12-07T10:00:00";"1";"storting";NA;NA;"2001-2002"
"1.3";"26";"Ved møtets begynnelse vil presidenten foreslå at formiddagsmøtet avbrytes kl. 12.15 og settes igjen kl. 15.30 pga. utdelingen av Nobels fredspris. Det vil også bli foreslått at formiddagsmøtet fortsetter utover reglementsmessig tid til dagens kart er ferdigbehandlet.";"1908";NA;"ikke_spesifisert";NA;"2001-12-10T10:00:00";"1";"storting";NA;NA;"2001-2002"
"1.3";"27";" ";"1909";NA;"ja";NA;"2001-12-11T10:00:00";"1";"storting";NA;NA;"2001-2002"
"1.3";"7";" ";"1910";NA;"ja";NA;"2001-12-11T10:00:00";"2";"odelsting";NA;NA;"2001-2002"
"1.3";"1";" ";"1911";NA;"ja";NA;"2001-12-11T10:00:00";"3";"lagting";NA;NA;"2001-2002"
"1.3";"28";"Ved møtets begynnelse vil presidenten foreslå at formiddagsmøtet om nødvendig fortsetter utover reglementsmessig tid kl. 15.00 til dagens kart er ferdigbehandlet.";"1912";NA;"ikke_spesifisert";NA;"2001-12-12T10:00:00";"1";"storting";NA;NA;"2001-2002"
"1.3";"29";" ";"1913";NA;"ja";NA;"2001-12-13T10:00:00";"1";"storting";NA;NA;"2001-2002"
"1.3";"8";" ";"1914";NA;"ja";NA;"2001-12-13T10:00:00";"2";"odelsting";NA;NA;"2001-2002"
"1.3";"30";"Ved møtets begynnelse vil presidenten foreslå at formiddagsmøtet om nødvendig fortsetter utover reglementsmessig tid kl. 15.00 til dagens kart er ferdigbehandlet.";"1915";NA;"ja";NA;"2001-12-14T10:00:00";"1";"storting";NA;NA;"2001-2002"
"1.3";"9";"Møtet i Odelstinget vil begynne kl. 18.00.";"1932";NA;"ja";NA;"2001-12-14T10:00:00";"2";"odelsting";NA;NA;"2001-2002"
